ts,circelec,idservel,mex,tM,iM,pM,cM
2021-12-05 05:30:33.692920,7092,332,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7092,326,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7092,327,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7092,328,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7092,329,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7092,330,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7213,2390,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7213,2388,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7213,2389,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7081,285,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7081,284,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7081,286,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7003,2697,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7011,27,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7578,2800,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7738,1467,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7071,250,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7379,1052,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7379,1053,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7379,1054,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7379,1055,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7379,1056,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7562,1411,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7171,1945,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7171,1944,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7171,1946,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7171,1947,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7171,1948,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7171,1949,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7171,1950,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7545,1264,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7420,1250,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7420,1248,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7420,1249,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7420,1251,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7655,1082,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7564,1413,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7060,230,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7119,497,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7119,498,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7119,499,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7115,482,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7115,481,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7115,479,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7115,480,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7634,1430,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7465,1369,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7465,1370,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7465,1365,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7465,1366,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7465,1367,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7465,1368,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7710,1463,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7076,270,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7088,307,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7088,308,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7296,791,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7726,1091,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7302,804,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7302,805,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7302,806,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7302,807,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7302,808,False,33,33,0,100.0
2021-12-05 05:30:33.692920,7302,809,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7683,2666,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7162,1886,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7162,1887,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7162,1888,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7162,1892,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7162,1889,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7162,1890,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7162,1891,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7162,1893,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7162,1894,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7162,1895,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7162,1896,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7162,1897,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7055,223,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7156,1817,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7156,1818,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7156,1821,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7156,1819,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7156,1822,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7156,1823,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7156,1824,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7156,1825,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7156,1826,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7156,1827,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7156,1828,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7156,1829,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7156,1830,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7156,1831,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7156,1832,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7156,1833,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7156,1820,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7156,1834,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7156,1835,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7156,1836,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7324,2784,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7397,1170,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7397,1158,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7397,1159,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7397,1173,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7397,1160,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7397,1161,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7397,1162,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7397,1163,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7397,1164,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7397,1165,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7397,1166,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7397,1174,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7397,1167,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7397,1168,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7397,1169,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7397,1171,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7397,1172,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7468,1378,False,7,7,0,100.0
2021-12-05 05:30:33.692920,7751,1099,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7480,1396,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7689,1435,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7534,2464,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7534,2463,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7714,46,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7306,813,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7306,814,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7030,134,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7030,135,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7061,231,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7475,1388,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7066,244,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7250,630,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7250,631,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7403,1200,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7010,26,False,1,1,0,100.0
2021-12-05 05:30:33.692920,7609,2519,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7609,2517,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7609,2516,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7609,2518,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7338,879,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7338,880,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7338,881,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7338,882,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7338,883,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7338,884,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7338,885,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7338,886,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7338,887,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7338,888,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7497,1496,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7307,2727,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2749,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2728,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7307,2729,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7307,2730,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2731,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2732,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7307,2733,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2734,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7307,2735,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7307,2750,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7307,2736,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7307,2737,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7307,2738,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7307,2739,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7307,2740,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7307,2741,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7307,2742,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7307,2743,False,28,28,0,100.0
2021-12-05 05:30:33.692920,7307,2744,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7307,2745,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2746,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7307,2747,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7307,2748,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7575,2797,False,28,28,0,100.0
2021-12-05 05:30:33.692920,7575,2798,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7575,2799,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7247,621,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7247,622,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7247,623,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7247,624,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7544,509,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7601,131,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7423,1259,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7423,1260,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7477,1390,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7477,1391,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7436,2627,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7020,80,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7681,2664,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7493,1492,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7665,2550,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7665,2549,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7664,2545,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7664,2546,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7664,2547,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7664,2548,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7329,2792,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7456,1346,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7500,1499,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7230,562,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7230,563,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7525,2701,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7327,2788,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7327,2789,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7753,1101,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7314,2763,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7314,2764,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7314,2765,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7731,2810,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7242,603,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7242,604,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7548,1407,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7293,779,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7293,780,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7293,781,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7012,28,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7550,816,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7125,1559,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7125,1565,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7125,1572,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7125,1560,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7125,1564,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7125,1561,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7125,1562,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7125,1563,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7125,1570,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7125,1566,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7125,1568,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7125,1567,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7125,1571,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7125,1569,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7384,1113,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7384,1114,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7384,1115,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7384,1116,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7241,600,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7241,601,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7241,602,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7062,233,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7062,232,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7412,1233,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7333,832,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,833,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7333,834,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7333,835,False,9,9,0,100.0
2021-12-05 05:30:33.692920,7333,836,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7333,837,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,838,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7333,839,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,841,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7333,840,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,842,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7333,843,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7333,844,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7333,845,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7333,846,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7333,847,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7333,848,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,849,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7333,850,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7333,851,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7333,852,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7333,853,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7333,854,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7333,855,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7109,440,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7109,441,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7109,442,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7109,446,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7109,443,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7109,444,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7109,445,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7760,1472,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7620,2534,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7620,2527,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7620,2531,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7620,2530,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7620,2528,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7620,2529,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7620,2532,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7620,2533,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7620,2535,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7286,755,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7286,756,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7286,759,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7286,757,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7286,758,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7555,1408,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7380,1057,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7380,1058,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7541,2649,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7541,2650,False,6,6,0,100.0
2021-12-05 05:30:33.692920,7034,151,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7034,139,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7034,148,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7034,140,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7034,152,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7034,141,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7034,147,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7034,149,False,26,26,0,100.0
2021-12-05 05:30:33.692920,7034,150,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7034,142,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7034,143,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7034,144,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7034,145,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7034,146,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7347,941,False,5,5,0,100.0
2021-12-05 05:30:33.692920,7047,188,False,36,36,0,100.0
2021-12-05 05:30:33.692920,7047,202,False,31,31,0,100.0
2021-12-05 05:30:33.692920,7047,201,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7047,200,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7047,199,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7047,198,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7047,197,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7047,196,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7047,195,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7047,189,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7047,194,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7047,193,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7047,192,False,30,30,0,100.0
2021-12-05 05:30:33.692920,7047,191,False,35,35,0,100.0
2021-12-05 05:30:33.692920,7047,190,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7495,1494,False,1,1,0,100.0
2021-12-05 05:30:33.692920,7600,818,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7352,960,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7352,961,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7352,962,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7352,963,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7352,964,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7352,965,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7352,966,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7352,967,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7352,968,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7352,969,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7352,970,False,29,29,0,100.0
2021-12-05 05:30:33.692920,7352,971,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7352,972,False,25,25,0,100.0
2021-12-05 05:30:33.692920,7352,973,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7432,2618,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7759,1471,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7675,1432,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7722,828,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7536,668,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7487,1475,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7487,1476,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7487,1483,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7487,1477,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7487,1478,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7487,1479,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7487,1480,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7487,1481,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7487,1482,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7684,2667,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7757,1469,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7404,1201,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7404,1202,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7404,1203,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7118,496,False,3,3,0,100.0
2021-12-05 05:30:33.692920,7386,1123,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7386,1120,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7386,1121,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7386,1122,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7219,2425,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7219,2424,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7219,2426,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7219,2427,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7472,1384,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7377,1045,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7377,1046,False,23,23,0,100.0
2021-12-05 05:30:33.692920,7377,1047,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7377,1048,False,24,24,0,100.0
2021-12-05 05:30:33.692920,7407,1207,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7407,1208,False,12,12,0,100.0
2021-12-05 05:30:33.692920,7288,761,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7288,762,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7263,678,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,679,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7263,692,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,693,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7263,680,False,11,11,0,100.0
2021-12-05 05:30:33.692920,7263,681,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,682,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,683,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,684,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,685,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7263,691,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,686,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,687,False,27,27,0,100.0
2021-12-05 05:30:33.692920,7263,688,False,27,27,0,100.0
2021-12-05 05:30:33.692920,7263,689,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7263,690,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7677,2660,False,2,2,0,100.0
2021-12-05 05:30:33.692920,7471,1382,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7471,1383,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7345,938,False,14,14,0,100.0
2021-12-05 05:30:33.692920,7031,136,False,34,34,0,100.0
2021-12-05 05:30:33.692920,7039,162,False,4,4,0,100.0
2021-12-05 05:30:33.692920,7243,605,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7243,606,False,21,21,0,100.0
2021-12-05 05:30:33.692920,7667,822,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7617,514,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7617,518,False,8,8,0,100.0
2021-12-05 05:30:33.692920,7617,515,False,10,10,0,100.0
2021-12-05 05:30:33.692920,7617,516,False,22,22,0,100.0
2021-12-05 05:30:33.692920,7617,517,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7319,2772,False,20,20,0,100.0
2021-12-05 05:30:33.692920,7319,2773,False,19,19,0,100.0
2021-12-05 05:30:33.692920,7128,1585,False,18,18,0,100.0
2021-12-05 05:30:33.692920,7128,1586,False,17,17,0,100.0
2021-12-05 05:30:33.692920,7128,1609,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7128,1587,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7128,1610,False,16,16,0,100.0
2021-12-05 05:30:33.692920,7128,1588,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7128,1611,False,13,13,0,100.0
2021-12-05 05:30:33.692920,7128,1589,False,15,15,0,100.0
2021-12-05 05:30:33.692920,7128,1612,False,15,15,0,100.0
